epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,7773.51,0.84234,0.40895,0.85409,0.91295,0.88372,0.92216,0.61181,1.34099,0.49424,1.15421,0.00687045,0.00687045,0.00687045
83,7867.95,0.84568,0.40914,0.85605,0.90452,0.88077,0.91081,0.60535,1.34025,0.48986,1.16737,0.00683182,0.00683182,0.00683182
84,7962.43,0.83581,0.40487,0.85294,0.92358,0.86117,0.91498,0.60549,1.31749,0.48079,1.16131,0.00679318,0.00679318,0.00679318
85,8056.63,0.83108,0.40186,0.85119,0.87772,0.88275,0.90381,0.60189,1.34056,0.48998,1.17335,0.00675455,0.00675455,0.00675455
86,8151.15,0.82838,0.40221,0.85183,0.92885,0.87816,0.91989,0.59958,1.35103,0.49096,1.16927,0.00671591,0.00671591,0.00671591
87,8244.78,0.82637,0.40315,0.85273,0.89913,0.88265,0.91339,0.59788,1.37239,0.49745,1.18267,0.00667727,0.00667727,0.00667727
88,8338.34,0.81826,0.39957,0.85353,0.91291,0.86834,0.91347,0.58975,1.36449,0.49781,1.18254,0.00663864,0.00663864,0.00663864
89,8431.06,0.83146,0.40304,0.85124,0.91464,0.87499,0.91606,0.59256,1.37441,0.49833,1.18736,0.0066,0.0066,0.0066
90,8524.86,0.81949,0.39949,0.8467,0.92158,0.87183,0.91527,0.60018,1.35986,0.49605,1.187,0.00656136,0.00656136,0.00656136
91,8617.59,0.80842,0.39513,0.84723,0.91206,0.87414,0.91192,0.59619,1.3857,0.49757,1.21068,0.00652273,0.00652273,0.00652273
92,8710.71,0.81826,0.39693,0.84749,0.90348,0.88106,0.91566,0.602,1.3744,0.49254,1.19253,0.00648409,0.00648409,0.00648409
93,8803.71,0.80898,0.39406,0.84994,0.91845,0.87956,0.91611,0.60899,1.36563,0.49315,1.1713,0.00644545,0.00644545,0.00644545
94,8896.88,0.80394,0.3927,0.84582,0.91514,0.86919,0.90765,0.59763,1.38152,0.49755,1.19197,0.00640682,0.00640682,0.00640682
95,8990.32,0.80053,0.39005,0.84571,0.93048,0.86902,0.91038,0.59968,1.35342,0.49139,1.17508,0.00636818,0.00636818,0.00636818
96,9083.9,0.80421,0.39089,0.8459,0.90241,0.88249,0.91379,0.60785,1.36707,0.48844,1.19231,0.00632955,0.00632955,0.00632955
97,9176.86,0.80419,0.39151,0.84683,0.93381,0.87275,0.91403,0.59903,1.38288,0.4974,1.20797,0.00629091,0.00629091,0.00629091
98,9269.59,0.79407,0.38828,0.84311,0.90353,0.88322,0.91312,0.60353,1.37972,0.49328,1.20674,0.00625227,0.00625227,0.00625227
99,9362.36,0.78209,0.384,0.84347,0.91007,0.88651,0.91925,0.60354,1.36439,0.48751,1.19148,0.00621364,0.00621364,0.00621364
100,9456.44,0.78988,0.38521,0.84309,0.90225,0.88039,0.91081,0.59929,1.35964,0.49069,1.18497,0.006175,0.006175,0.006175
101,9550.01,0.79285,0.38542,0.84386,0.93323,0.86796,0.91947,0.6082,1.36616,0.48886,1.20101,0.00613636,0.00613636,0.00613636
102,9641.58,0.78255,0.38253,0.84257,0.90759,0.88778,0.91594,0.60623,1.36316,0.48891,1.19619,0.00609773,0.00609773,0.00609773
103,9738.39,0.78488,0.38249,0.84406,0.89181,0.88714,0.91198,0.60603,1.38018,0.49075,1.20948,0.00605909,0.00605909,0.00605909
104,9832.98,0.78493,0.38255,0.84292,0.91115,0.88069,0.91572,0.60664,1.35878,0.48419,1.19225,0.00602045,0.00602045,0.00602045
105,9926.77,0.77998,0.38053,0.8407,0.89265,0.87866,0.90893,0.59672,1.3604,0.49049,1.19119,0.00598182,0.00598182,0.00598182
106,10019.6,0.77747,0.38009,0.84054,0.90196,0.87785,0.91483,0.60649,1.35963,0.48905,1.18566,0.00594318,0.00594318,0.00594318
107,10115.3,0.76095,0.37465,0.84057,0.90847,0.87427,0.91547,0.60253,1.35907,0.48928,1.19674,0.00590455,0.00590455,0.00590455
108,10211.1,0.76762,0.37613,0.83852,0.91566,0.87484,0.9134,0.60999,1.33409,0.48282,1.17751,0.00586591,0.00586591,0.00586591
109,10304.4,0.77257,0.37678,0.83955,0.91782,0.86961,0.90992,0.60384,1.3592,0.4855,1.20489,0.00582727,0.00582727,0.00582727
110,10397.8,0.76898,0.37381,0.84152,0.91753,0.86049,0.90175,0.60655,1.35405,0.48768,1.19456,0.00578864,0.00578864,0.00578864
111,10491.2,0.76223,0.37264,0.83666,0.91252,0.87428,0.90967,0.61313,1.34779,0.4865,1.19032,0.00575,0.00575,0.00575
112,10584.5,0.75623,0.37089,0.83789,0.92701,0.87676,0.91888,0.61578,1.32179,0.47639,1.17446,0.00571136,0.00571136,0.00571136
113,10678.7,0.75669,0.36903,0.83495,0.9264,0.86805,0.9103,0.60908,1.33621,0.48381,1.17987,0.00567273,0.00567273,0.00567273
114,10773.5,0.75087,0.36805,0.83743,0.90357,0.88279,0.91458,0.61337,1.3374,0.48346,1.19294,0.00563409,0.00563409,0.00563409
115,10870.4,0.75525,0.37047,0.83754,0.91525,0.88218,0.91269,0.61381,1.34439,0.48461,1.20108,0.00559545,0.00559545,0.00559545
116,10966.3,0.75208,0.36709,0.837,0.91285,0.87746,0.91466,0.60902,1.33959,0.48388,1.19586,0.00555682,0.00555682,0.00555682
117,11061.7,0.75177,0.36703,0.83442,0.91795,0.87349,0.91485,0.60986,1.32283,0.47921,1.17615,0.00551818,0.00551818,0.00551818
118,11156.2,0.74715,0.36747,0.83438,0.92098,0.87715,0.91815,0.6072,1.33685,0.48091,1.18901,0.00547955,0.00547955,0.00547955
119,11249.9,0.7364,0.3618,0.83541,0.92338,0.87163,0.9206,0.61284,1.33339,0.48334,1.18669,0.00544091,0.00544091,0.00544091
120,11344.6,0.73323,0.36277,0.8341,0.92573,0.86107,0.91218,0.59931,1.3344,0.47993,1.18421,0.00540227,0.00540227,0.00540227
121,11438.7,0.7311,0.36017,0.83352,0.92371,0.86762,0.91452,0.60715,1.34247,0.48097,1.19645,0.00536364,0.00536364,0.00536364
122,11532.4,0.73146,0.35968,0.83509,0.90458,0.88124,0.9127,0.59829,1.35173,0.4821,1.19841,0.005325,0.005325,0.005325
123,11626.2,0.72746,0.359,0.83083,0.90993,0.87429,0.91178,0.60615,1.34456,0.48033,1.19257,0.00528636,0.00528636,0.00528636
124,11719.8,0.72919,0.35728,0.83317,0.90298,0.88433,0.91457,0.60599,1.34076,0.48084,1.19668,0.00524773,0.00524773,0.00524773
125,11813.4,0.72908,0.35741,0.8332,0.92117,0.87401,0.91479,0.60873,1.33969,0.48132,1.19538,0.00520909,0.00520909,0.00520909
126,11907.5,0.73114,0.35839,0.83275,0.92059,0.87934,0.91349,0.60416,1.33586,0.47821,1.193,0.00517045,0.00517045,0.00517045
127,12001.2,0.72421,0.35583,0.83202,0.9233,0.87797,0.91943,0.60399,1.33702,0.48255,1.1948,0.00513182,0.00513182,0.00513182
128,12094.8,0.71154,0.35066,0.83073,0.91417,0.87591,0.91434,0.608,1.32305,0.48179,1.18989,0.00509318,0.00509318,0.00509318
129,12188.1,0.71346,0.3516,0.83017,0.91987,0.87421,0.91809,0.61429,1.3268,0.48168,1.19698,0.00505455,0.00505455,0.00505455
130,12281.3,0.71265,0.35015,0.83,0.924,0.87762,0.91849,0.61476,1.32299,0.47886,1.19435,0.00501591,0.00501591,0.00501591
131,12374.4,0.70402,0.34902,0.82946,0.90595,0.88486,0.91711,0.61387,1.33496,0.4818,1.20045,0.00497727,0.00497727,0.00497727
132,12467.9,0.70012,0.34732,0.82898,0.91165,0.88487,0.91461,0.60362,1.35941,0.48558,1.22642,0.00493864,0.00493864,0.00493864
133,12561.5,0.70639,0.34859,0.82979,0.90547,0.88716,0.91543,0.60194,1.36865,0.48858,1.23157,0.0049,0.0049,0.0049
134,12655.3,0.71193,0.35172,0.82645,0.9114,0.89241,0.91838,0.6048,1.3457,0.48417,1.20838,0.00486136,0.00486136,0.00486136
135,12747.8,0.69365,0.34442,0.8266,0.92756,0.86994,0.91709,0.61024,1.33467,0.48265,1.1985,0.00482273,0.00482273,0.00482273
