epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,19576.8,0.91036,0.4404,0.86832,0.91395,0.86956,0.91317,0.58751,1.36445,0.50805,1.20542,0.00767273,0.00767273,0.00767273
66,19746.2,0.91167,0.43945,0.86798,0.92362,0.86698,0.91304,0.60389,1.27735,0.47923,1.14378,0.00763636,0.00763636,0.00763636
67,20213.8,0.90111,0.4359,0.86854,0.88135,0.89013,0.91351,0.59451,1.3185,0.49699,1.17397,0.0076,0.0076,0.0076
68,20427.6,0.90095,0.43581,0.86648,0.92417,0.86351,0.91917,0.60315,1.29948,0.4816,1.15699,0.00756364,0.00756364,0.00756364
69,20937.1,0.90234,0.43427,0.86674,0.92248,0.87061,0.92107,0.6009,1.31674,0.48134,1.16611,0.00752727,0.00752727,0.00752727
70,21220,0.89082,0.42832,0.86547,0.91395,0.88074,0.91996,0.59858,1.34524,0.48199,1.18065,0.00749091,0.00749091,0.00749091
71,21881.3,0.88627,0.42805,0.86156,0.91585,0.88504,0.91747,0.60016,1.34654,0.49191,1.19852,0.00745455,0.00745455,0.00745455
72,22347.7,0.88667,0.42599,0.86247,0.91598,0.87389,0.91206,0.59927,1.31599,0.48102,1.15518,0.00741818,0.00741818,0.00741818
73,22832.3,0.88854,0.42819,0.86373,0.92446,0.8851,0.92229,0.60794,1.28771,0.47315,1.14811,0.00738182,0.00738182,0.00738182
74,22982.7,0.88547,0.42759,0.86267,0.92417,0.87001,0.91544,0.60317,1.3209,0.48106,1.18009,0.00734545,0.00734545,0.00734545
75,23451.4,0.87912,0.42354,0.8624,0.93048,0.86393,0.9202,0.59909,1.3523,0.4908,1.18369,0.00730909,0.00730909,0.00730909
76,23670.8,0.87155,0.42011,0.86409,0.91059,0.87228,0.91692,0.59849,1.33067,0.48544,1.16436,0.00727273,0.00727273,0.00727273
77,23922.1,0.881,0.42436,0.86456,0.91836,0.88942,0.92055,0.61028,1.29592,0.47435,1.1508,0.00723636,0.00723636,0.00723636
78,24072.4,0.86155,0.41676,0.85876,0.94518,0.87389,0.92464,0.61442,1.28987,0.47367,1.16071,0.0072,0.0072,0.0072
79,24326.1,0.86325,0.41898,0.85804,0.92337,0.8772,0.92128,0.59951,1.33437,0.48739,1.19966,0.00716364,0.00716364,0.00716364
80,24481.3,0.84983,0.41061,0.85476,0.92986,0.87571,0.92033,0.59706,1.31935,0.48142,1.17242,0.00712727,0.00712727,0.00712727
