epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,5014.15,1.11835,0.06931,1.11231,0.86301,0.63875,0.76774,0.49279,1.10997,0.06053,1.09259,0.00656136,0.00656136,0.00656136
91,5069.42,1.11112,0.06841,1.11058,0.86242,0.64635,0.77206,0.49545,1.13423,0.06124,1.09281,0.00652273,0.00652273,0.00652273
92,5124.76,1.10844,0.06848,1.11319,0.87561,0.64116,0.77308,0.49151,1.16449,0.06157,1.09516,0.00648409,0.00648409,0.00648409
93,5179.9,1.11533,0.06902,1.11037,0.84106,0.64242,0.7651,0.49594,1.11337,0.06015,1.09028,0.00644545,0.00644545,0.00644545
94,5235.8,1.11828,0.06919,1.11106,0.84474,0.64448,0.76677,0.49458,1.12099,0.05976,1.0918,0.00640682,0.00640682,0.00640682
95,5291.99,1.10111,0.06807,1.10977,0.87465,0.64878,0.77768,0.49562,1.13053,0.05986,1.09418,0.00636818,0.00636818,0.00636818
96,5347.77,1.10405,0.06824,1.10703,0.85721,0.64004,0.76942,0.49485,1.12117,0.06021,1.0923,0.00632955,0.00632955,0.00632955
97,5403.36,1.0952,0.06786,1.11009,0.87663,0.63348,0.77094,0.49642,1.13459,0.05986,1.09127,0.00629091,0.00629091,0.00629091
98,5459.14,1.09617,0.06768,1.11162,0.86816,0.62377,0.7639,0.49589,1.13227,0.06032,1.09372,0.00625227,0.00625227,0.00625227
99,5515.01,1.09496,0.06742,1.10986,0.86903,0.64015,0.77191,0.49944,1.10743,0.05947,1.09337,0.00621364,0.00621364,0.00621364
100,5570.87,1.10278,0.06856,1.11006,0.86782,0.62419,0.76257,0.49287,1.13282,0.05992,1.09365,0.006175,0.006175,0.006175
101,5626.98,1.10066,0.06753,1.10823,0.87397,0.62478,0.76562,0.49392,1.11912,0.06004,1.09225,0.00613636,0.00613636,0.00613636
102,5683.01,1.09113,0.06783,1.10696,0.8806,0.6427,0.7778,0.50145,1.10931,0.05961,1.09161,0.00609773,0.00609773,0.00609773
103,5738.78,1.08933,0.06688,1.10848,0.86813,0.65475,0.77765,0.50002,1.11265,0.05931,1.09083,0.00605909,0.00605909,0.00605909
104,5794.83,1.1179,0.06848,1.11026,0.85659,0.64689,0.76985,0.49229,1.13401,0.05956,1.09223,0.00602045,0.00602045,0.00602045
105,5850.56,1.08938,0.06683,1.10934,0.86349,0.65318,0.77313,0.49608,1.10419,0.05877,1.08948,0.00598182,0.00598182,0.00598182
106,5906.52,1.1032,0.06736,1.10831,0.87253,0.65253,0.77808,0.50099,1.11666,0.05907,1.0923,0.00594318,0.00594318,0.00594318
107,5962.51,1.09137,0.06652,1.10716,0.87274,0.65297,0.77901,0.50105,1.11961,0.05899,1.09279,0.00590455,0.00590455,0.00590455
108,6018.56,1.0855,0.06632,1.10328,0.9033,0.63008,0.77639,0.50291,1.12896,0.0596,1.09072,0.00586591,0.00586591,0.00586591
109,6074.68,1.10121,0.06695,1.10682,0.89193,0.64126,0.78117,0.50161,1.11381,0.0593,1.09188,0.00582727,0.00582727,0.00582727
110,6130.67,1.09327,0.06739,1.10641,0.86612,0.64935,0.77387,0.49384,1.1215,0.05922,1.09109,0.00578864,0.00578864,0.00578864
111,6187.03,1.08401,0.06596,1.10717,0.8814,0.64388,0.77729,0.49804,1.12073,0.0589,1.09222,0.00575,0.00575,0.00575
112,6245.44,1.08992,0.06695,1.10558,0.8527,0.65826,0.77512,0.49444,1.12284,0.05891,1.09243,0.00571136,0.00571136,0.00571136
113,6303.48,1.09252,0.06735,1.10756,0.85079,0.66388,0.77468,0.49935,1.10445,0.05842,1.08988,0.00567273,0.00567273,0.00567273
114,6361.02,1.07451,0.06596,1.10515,0.87233,0.64223,0.77427,0.49915,1.12298,0.05935,1.09254,0.00563409,0.00563409,0.00563409
115,6418.24,1.08094,0.06651,1.1047,0.87779,0.64474,0.77679,0.49611,1.11087,0.05879,1.09065,0.00559545,0.00559545,0.00559545
116,6475.15,1.07171,0.06545,1.10345,0.87572,0.64539,0.77547,0.49552,1.10719,0.05858,1.08948,0.00555682,0.00555682,0.00555682
117,6532.38,1.06123,0.0651,1.10591,0.86983,0.65146,0.77805,0.495,1.12334,0.0585,1.09094,0.00551818,0.00551818,0.00551818
118,6589.82,1.07329,0.06581,1.10264,0.8904,0.64284,0.77815,0.49586,1.13924,0.05888,1.09217,0.00547955,0.00547955,0.00547955
119,6647.14,1.07056,0.06547,1.10114,0.87125,0.64448,0.77336,0.49157,1.14666,0.05899,1.09464,0.00544091,0.00544091,0.00544091
120,6704.19,1.08202,0.0663,1.10047,0.87535,0.64637,0.77725,0.49535,1.1181,0.05858,1.09145,0.00540227,0.00540227,0.00540227
121,6759.99,1.08628,0.06662,1.10502,0.87927,0.65332,0.78059,0.49764,1.09679,0.05784,1.09024,0.00536364,0.00536364,0.00536364
